PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,1^conc^FLOAT^uM^^^,2^giprct^FLOAT^^^^,3^nbrtest^INT^^^^,4^range^FLOAT^^^^
469083,341682,Inactive,247,,,50,-11.1,2,13.4
469084,9556293,Inactive,245,,,50,-13.5,2,13
469085,341684,Inactive,268,,,50,10.8,2,17.4
469089,5385017,Inactive,315,,,50,57.05,2,3.7
469095,5949229,Inactive,269,,,50,11.7,2,7
469096,5949230,Inactive,284,,,50,26.1,2,4.4
469097,5385023,Inactive,283,,,50,25.8,2,5
469100,341699,Inactive,267,,,50,9,2,9.2
469101,6049462,Inactive,271,,,50,13.75,2,5.5
469102,341701,Inactive,287,,,50,29.5,2,2.8
469103,33560,Inactive,276,,,50,18.15,2,1.1
469104,341702,Active,348,,,50,90.45,2,0.9
469105,341703,Inactive,251,,,50,-7.55,2,43.3
469106,341704,Inactive,237,,,50,-21.4,2,3.2
469107,9569436,Inactive,294,,,50,36.3,2,68.2
469108,341706,Inactive,270,,,50,12.25,2,7.3
469109,6049463,Active,355,,,5,97,2,1
469110,341708,Inactive,272,,,50,14.95,2,7.1
469114,341710,Inactive,266,,,50,8.1,2,13
469115,5458896,Inactive,257,,,50,-1.8,2,34
469118,5338077,Inactive,257,,,50,-1.4,2,9.4
469119,5385024,Inactive,261,,,50,3.35,2,8.7
469120,6050729,Inactive,262,,,50,4.2,2,1.4
469122,341715,Inactive,252,,,50,-6.7,2,37.6
469123,341716,Inactive,277,,,50,19,2,1.4
469124,341717,Inactive,263,,,50,5.85,2,22.1
469125,341718,Inactive,279,,,50,21.55,2,16.1
469126,341719,Inactive,265,,,50,7.2,2,3.6
469130,341723,Inactive,304,,,50,46.5,2,13.4
469132,341725,Inactive,268,,,50,10.95,2,14.9
469133,341726,Inactive,268,,,50,10,2,8.8
469134,341727,Inactive,235,,,50,-23.35,2,5.9
469135,341728,Active,354,,,5,96,2,2
469136,341729,Inactive,257,,,50,-1,2,2.8
469138,5484401,Inactive,268,,,50,10.7,2,1
469139,341730,Active,339,,,50,81.9,2,0.2
469145,341733,Inactive,297,,,50,39.2,2,10.4
469151,341737,Inactive,296,,,50,38.8,2,0.2
469152,341738,Inactive,286,,,50,28.7,2,0.8
469153,341739,Inactive,283,,,50,25.45,2,0.3
469154,341740,Inactive,292,,,50,34.8,2,2
469155,341741,Inactive,259,,,50,1.4,2,7.8
469156,341742,Inactive,275,,,50,17.45,2,0.9
469157,341743,Inactive,246,,,50,-12.15,2,15.1
469158,341744,Inactive,273,,,50,15.35,2,6.1
469159,341745,Inactive,265,,,50,7.65,2,14.9
469160,341746,Inactive,248,,,50,-10.25,2,29.9
469161,341747,Inactive,255,,,50,-3.7,2,3.4
469163,341749,Inactive,258,,,50,-0.5,2,9.8
469164,341750,Inactive,274,,,50,16.8,2,5.4
469166,6330567,Active,355,,,50,97.95,2,1.9
469168,6392898,Active,356,,,50,98.9,2,0.4
469169,9602835,Active,357,,,50,99.25,2,0.3
469171,5371216,Active,357,,,50,99.35,2,0.1
469172,9574395,Active,343,,,50,85.95,2,9.1
469179,341765,Inactive,259,,,50,1.85,2,3.3
469182,341768,Active,358,,,5,100,2,0
469186,341772,Active,355,,,50,97.35,2,0.1
469194,5385029,Inactive,195,,,50,-63.55,2,14.7
469197,341782,Inactive,267,,,50,9.55,2,26.7
469198,341783,Inactive,285,,,50,27.75,2,9.7
469203,176716,Inactive,308,,,50,50.55,2,2.3
469204,341788,Inactive,261,,,50,3.25,2,27.7
469208,341792,Inactive,295,,,50,37.95,2,0.5
469210,341793,Inactive,262,,,50,4.5,2,3.6
469212,341795,Inactive,271,,,50,13.3,2,5.2
469213,341796,Inactive,268,,,50,10.5,2,1.8
469224,127727,Inactive,282,,,50,24,2,0.8
469225,341807,Inactive,230,,,50,-28.55,2,43.3
469226,5464878,Inactive,245,,,50,-13.9,2,12
469227,341809,Inactive,260,,,50,2.5,2,12.8
469228,341810,Inactive,276,,,50,18.5,2,3.6
469229,341811,Inactive,238,,,50,-20.05,2,41.7
469232,341814,Active,344,,,5,86,2,4
469233,341815,Inactive,263,,,50,5.5,2,9.4
469234,341816,Inactive,325,,,50,67.3,2,52.4
469235,341817,Inactive,270,,,50,12.75,2,35.3
469236,341818,Inactive,324,,,50,66.5,2,6.8
469237,341819,Inactive,266,,,50,8,2,8.2
469238,341820,Inactive,270,,,50,12.35,2,5.9
469239,341821,Inactive,281,,,50,23.45,2,5.3
469240,341822,Active,357,,,5,99,2,2
469241,341823,Inactive,239,,,50,-19.5,2,21.2
469243,341824,Active,331,,,50,73.05,2,1.7
469244,341825,Active,350,,,5,92,2,1
469247,11979425,Inactive,281,,,50,23.75,2,0.3
469249,341829,Inactive,254,,,50,-4.95,2,39.5
469250,341830,Active,356,,,50,98.2,2,0.4
469251,341831,Active,341,,,5,83,2,2
469253,146604,Inactive,264,,,50,6.55,2,1.9
469255,146600,Inactive,247,,,50,-11.1,2,8.8
469256,341833,Inactive,241,,,50,-17.05,2,0.9
469257,146599,Inactive,248,,,50,-10.15,2,7.5
469258,146598,Active,351,,,50,93.55,2,1.1
469259,341834,Inactive,308,,,50,50.45,2,13.9
469260,146590,Active,334,,,50,76.7,2,14.6
469261,341835,Active,357,,,50,99.2,2,0.4
469262,163096,Inactive,258,,,50,-0.85,2,42.9
469265,128937,Inactive,242,,,50,-16.25,2,2.9
469266,72828,Inactive,237,,,50,-21.95,2,8.5
469267,100815,Inactive,285,,,50,27.6,2,7.6
469269,5385031,Inactive,256,,,50,-2.45,2,39.1
469277,54679356,Inactive,279,,,50,21.8,2,6.6
469281,341846,Inactive,201,,,50,-57.7,2,21.4
469282,341847,Inactive,219,,,50,-39.25,2,44.3
469285,341850,Inactive,284,,,50,26.6,2,31.4
469286,341851,Inactive,236,,,50,-22.3,2,38.2
469287,341852,Inactive,254,,,50,-4.15,2,4.3
469288,341853,Inactive,228,,,50,-30.7,2,52.2
469290,341855,Inactive,247,,,50,-11.75,2,15.3
469291,341856,Inactive,259,,,50,1.4,2,19.6
469292,341857,Inactive,256,,,50,-2.1,2,27.6
469294,54600734,Inactive,235,,,50,-23.25,2,19.1
469295,3572001,Inactive,275,,,50,17.15,2,14.7
469296,9555618,Inactive,286,,,5,28,2,7
469297,341862,Inactive,319,,,50,61.4,2,2.6
469298,341863,Inactive,319,,,5,61,2,36
469299,341864,Inactive,283,,,50,25.35,2,9.1
469300,341865,Inactive,278,,,50,20.1,2,17.8
469301,6030330,Inactive,254,,,50,-4,2,19
469302,6084132,Inactive,275,,,50,17.05,2,6.5
469303,341868,Inactive,268,,,50,10.05,2,2.7
469304,341869,Inactive,268,,,50,10.6,2,13.6
469305,341870,Inactive,260,,,50,2.8,2,1
469306,341871,Inactive,281,,,50,23.2,2,13
469307,341872,Active,338,,,5,80,2,10
469308,341873,Inactive,269,,,50,11.6,2,15.8
469309,341874,Inactive,274,,,50,16,2,36.6
469310,341875,Inactive,242,,,50,-16.4,2,92.4
469311,5385032,Inactive,253,,,50,-5.55,2,12.1
469312,87146,Inactive,264,,,50,6.1,2,12.4
469313,341876,Inactive,246,,,50,-12.4,2,15
469314,341877,Inactive,265,,,50,7.1,2,14
469315,341878,Inactive,270,,,50,12.95,2,4.1
469333,54600749,Inactive,274,,,50,16.8,2,17
469345,341881,Inactive,264,,,50,6.6,2,24
469348,5491495,Inactive,262,,,50,4.65,2,53.1
469349,341882,Inactive,248,,,50,-10.2,2,25.2
469351,341884,Inactive,251,,,50,-7.45,2,2.7
469352,341885,Inactive,249,,,50,-9.05,2,17.1
469353,341886,Inactive,266,,,50,8.6,2,4.6
469354,341887,Inactive,253,,,50,-5.35,2,3.7
469357,341890,Inactive,284,,,50,26.5,2,23.8
469359,5351332,Active,357,,,5,99,2,1
469360,5374787,Active,358,,,5,100,2,0
469361,5367226,Active,353,,,50,95.7,2,1.4
469363,341896,Inactive,237,,,50,-21.55,2,43.5
469364,341897,Inactive,289,,,50,31.9,2,4.6
469365,341898,Inactive,221,,,50,-37.1,2,52.2
469366,5993375,Inactive,245,,,50,-13.25,2,65.9
469367,9555621,Inactive,265,,,50,7.35,2,1.1
469368,50989858,Inactive,250,,,50,-8.4,2,3.8
469369,50989859,Inactive,252,,,50,-6.95,2,19.5
469370,50989860,Inactive,263,,,50,5,2,23.2
469372,50989855,Inactive,208,,,50,-50.75,2,22.5
469373,341906,Inactive,238,,,50,-20.05,2,25.5
469374,341907,Active,356,,,5,98,2,1
469376,341909,Inactive,261,,,50,3.9,2,1.6
469377,341910,Inactive,298,,,50,40.2,2,34.8
469378,5385035,Inactive,265,,,50,7.1,2,33.8
469379,5385036,Active,353,,,5,95,2,1
469380,341914,Inactive,239,,,50,-19.3,2,62.8
469381,341915,Inactive,272,,,50,14.2,2,27.4
469382,341916,Inactive,271,,,50,13,2,19.4
469383,16683538,Inactive,234,,,50,-24.4,2,19
469385,341919,Inactive,249,,,50,-9.85,2,13.5
469386,341920,Inactive,254,,,50,-4.35,2,30.3
469387,341921,Active,356,,,50,98.3,2,0.6
469388,341922,Inactive,258,,,50,-0.85,2,31.3
469389,341923,Inactive,258,,,50,-0.25,2,10.7
469390,341924,Inactive,280,,,50,22.05,2,15.5
469391,341925,Inactive,275,,,50,17.05,2,8.5
469392,341926,Inactive,268,,,50,10.9,2,3.2
469393,341927,Inactive,264,,,50,6.5,2,3.8
469394,341928,Inactive,255,,,50,-3.6,2,7.2
469395,341929,Inactive,256,,,50,-2,2,34.4
469396,341930,Inactive,280,,,50,22.6,2,5.2
469397,341931,Inactive,268,,,50,10.15,2,12.1
469398,341932,Inactive,250,,,50,-8.2,2,28.4
469399,341933,Inactive,241,,,50,-17.75,2,7.9
469400,341934,Active,351,,,5,93,2,6
469401,341935,Inactive,269,,,50,11.15,2,11.1
469402,341936,Inactive,267,,,50,9.45,2,6.3
469403,341937,Inactive,279,,,50,21.2,2,18
469404,341938,Inactive,265,,,50,7.05,2,2.7
469405,341939,Active,357,,,50,99.35,2,0.3
469406,341940,Inactive,264,,,50,6.45,2,20.5
469407,341941,Active,348,,,50,90.4,2,1.8
469408,341942,Inactive,257,,,50,-1.05,2,24.3
469409,5605,Active,353,,,50,95.15,2,6.7
469410,341943,Active,346,,,50,88.2,2,2
469414,341947,Active,351,,,50,93.95,2,1.3
469415,341948,Inactive,259,,,50,1.7,2,12.6
469416,341949,Active,357,,,0.5,99,2,0
469417,100817,Active,357,,,5,99,2,0
469419,54600750,Inactive,264,,,50,6.55,2,9.3
469420,54607911,Inactive,255,,,50,-3.55,2,54.7
469421,54604686,Inactive,258,,,50,-0.4,2,19.4
469424,341958,Inactive,250,,,50,-8.8,2,2.2
469425,341959,Inactive,280,,,50,22.75,2,15.3
469427,341961,Inactive,227,,,50,-31.5,2,12.6
469428,,Inactive,259,,,50,1.95,2,10.9
469430,341963,Active,355,,,50,97.45,2,0.1
469431,341964,Inactive,282,,,50,24.1,2,14.6
469432,341965,Active,357,,,0.5,99,2,0
469451,341978,Inactive,304,,,50,46.25,2,17.3
469452,341979,Inactive,282,,,50,24.5,2,3.2
469453,341980,Inactive,244,,,50,-14.8,2,15.2
469459,341986,Inactive,286,,,50,28.15,2,5.3
469470,341997,Inactive,250,,,50,-8.4,2,13.6
469472,341999,Inactive,274,,,50,16.85,2,5.5
469473,,Active,358,,,5,100,2,0
469474,342000,Inactive,229,,,50,-29.2,2,50
469476,342000,Inactive,260,,,50,2.05,2,22.5
469478,342002,Inactive,279,,,50,21.25,2,2.1
469479,342003,Inactive,260,,,50,2.5,2,2
469480,,Inactive,274,,,50,16.05,2,60.7
469482,55432,Inactive,272,,,50,14.9,2,10.8
469484,342006,Inactive,283,,,50,25.75,2,15.9
469485,342007,Active,336,,,50,78.75,2,2.7
469488,342010,Inactive,271,,,50,13.75,2,15.5
469489,342011,Inactive,273,,,50,15.35,2,17.1
469501,342023,Inactive,266,,,50,8.6,2,8.4
469502,342024,Inactive,261,,,50,3.05,2,8.1
469504,342026,Inactive,259,,,50,1.5,2,7.2
469505,342027,Inactive,288,,,50,30.1,2,9.4
469506,5830612,Inactive,273,,,50,15,2,6.6
469507,13157596,Inactive,284,,,50,26.05,2,22.9
469508,342032,Inactive,279,,,50,21.5,2,0.2
469509,342033,Inactive,266,,,50,8.2,2,12.8
469510,342034,Inactive,224,,,50,-34.9,2,12.6
469511,342035,Inactive,248,,,50,-10.2,2,7.8
469512,342036,Inactive,233,,,50,-25.3,2,2.4
469513,33309,Active,351,,,50,93.1,2,0.4
469514,,Inactive,242,,,50,-16.2,2,15.8
469515,,Inactive,267,,,50,9.25,2,24.7
469516,,Inactive,266,,,50,8.55,2,13.1
469519,54607920,Inactive,274,,,50,16.85,2,11.1
469521,10935616,Inactive,263,,,50,5.4,2,4
469522,11969580,Inactive,244,,,50,-14.15,2,20.7
469524,342043,Inactive,290,,,5,32,2,10
469526,342044,Inactive,301,,,50,43.1,2,12.8
469527,342045,Inactive,265,,,50,7,2,8.6
469528,342046,Inactive,242,,,50,-16.5,2,7.2
469529,342047,Inactive,268,,,50,10.75,2,11.7
469531,342049,Inactive,272,,,50,14.5,2,6
469532,6376897,Inactive,247,,,50,-11.9,2,9.2
469533,13052911,Inactive,269,,,50,11.1,2,19.2
469534,342051,Inactive,268,,,50,10.15,2,19.1
469536,3391768,Active,356,,,50,98.85,2,0.5
469537,342053,Inactive,219,,,50,-39.8,2,10.6
469539,342055,Inactive,246,,,50,-12.95,2,2.7
469540,342056,Inactive,254,,,50,-4.45,2,8.1
469541,342057,Inactive,249,,,50,-9.65,2,15.1
469542,342058,Active,339,,,5,81,2,4
469543,342059,Inactive,298,,,50,40.15,2,12.7
469544,342060,Inactive,238,,,50,-20.5,2,3
469546,342062,Active,357,,,50,99.25,2,0.1
469547,342063,Active,355,,,50,97.75,2,0.7
469549,342065,Active,349,,,50,91.65,2,9.7
469551,342067,Inactive,234,,,50,-24.35,2,11.7
469552,342068,Inactive,260,,,50,2.6,2,9.6
469553,342069,Inactive,263,,,50,5.55,2,10.9
469557,342072,Active,348,,,50,90,2,5.8
469559,342074,Inactive,241,,,50,-17.65,2,5.5
469563,342078,Inactive,248,,,50,-10.35,2,0.9
469564,342079,Inactive,278,,,50,20,2,4.8
469565,342080,Inactive,245,,,50,-13.15,2,7.1
469566,342081,Inactive,241,,,50,-17.4,2,3.4
469567,342082,Inactive,278,,,50,20.35,2,2.5
469568,5385044,Active,347,,,50,89.85,2,5.1
469570,100820,Inactive,252,,,50,-6.15,2,1.1
469571,342085,Active,357,,,5,99,2,0
469572,342086,Active,357,,,5,99,2,0
469573,342087,Inactive,255,,,50,-3.35,2,8.7
469576,342090,Inactive,240,,,50,-18.25,2,0.7
469577,342091,Inactive,277,,,0.5,19,2,4
469584,342098,Inactive,259,,,50,1.55,2,15.5
469587,342101,Inactive,261,,,50,3.95,2,5.7
469588,342102,Inactive,267,,,50,9.7,2,1.4
469589,342103,Inactive,247,,,50,-11.5,2,22.6
469590,342104,Inactive,225,,,50,-33.95,2,0.1
469591,342105,Inactive,271,,,50,13.5,2,11.4
469592,342106,Inactive,277,,,50,19.75,2,19.9
469594,6711242,Inactive,249,,,50,-9.1,2,10.4
469595,342109,Inactive,272,,,50,14.3,2,23
469596,342110,Inactive,235,,,50,-23.55,2,7.5
469597,342111,Inactive,243,,,50,-15.55,2,6.1
469598,342112,Inactive,266,,,50,8.3,2,27.6
469599,342113,Inactive,262,,,50,4.85,2,37.3
469600,342114,Inactive,264,,,50,6.1,2,9.6
469602,342116,Inactive,273,,,50,15.95,2,17.9
469603,342117,Inactive,257,,,50,-1.4,2,34
469604,342118,Inactive,255,,,50,-3.55,2,0.7
469605,342119,Inactive,244,,,50,-14.6,2,11.8
469606,342120,Inactive,261,,,50,3.9,2,15.6
469607,342121,Active,352,,,5,94,2,2
469608,342122,Inactive,266,,,50,8.9,2,7.2
469609,342123,Active,355,,,5,97,2,1
469610,342124,Inactive,249,,,50,-9.6,2,16.2
469611,342125,Inactive,251,,,50,-7.95,2,7.3
469612,342126,Inactive,262,,,50,4.4,2,28
469613,342127,Inactive,301,,,0.5,43,2,8
469614,342128,Active,357,,,5,99,2,1
469615,342129,Inactive,261,,,50,3.95,2,19.3
469616,342130,Inactive,268,,,50,10.55,2,28.3
469617,342131,Inactive,273,,,50,15.05,2,11.3
469618,342132,Inactive,263,,,50,5.6,2,6.6
469619,342133,Inactive,231,,,50,-27.1,2,16
469620,342134,Inactive,278,,,50,20.75,2,1.3
469621,5385045,Inactive,244,,,50,-14.35,2,0.1
469627,342135,Inactive,264,,,50,6.1,2,7
469629,342137,Inactive,267,,,50,9.35,2,16.1
469630,342138,Inactive,270,,,50,12.6,2,5
469631,342139,Inactive,276,,,5,18,2,4
469632,342140,Inactive,272,,,50,14.2,2,2.8
469633,342141,Inactive,261,,,50,3.55,2,8.1
469637,342145,Inactive,269,,,50,11.15,2,15.5
469644,6281577,Inactive,279,,,50,21.3,2,2.2
469645,54601207,Inactive,262,,,50,4.9,2,1.4
469646,54608422,Inactive,271,,,50,13.9,2,0.6
469647,54607937,Inactive,266,,,50,8.3,2,10.6
469648,342156,Inactive,257,,,50,-1.8,2,4
469649,152842,Inactive,257,,,50,-1.45,2,11.1
469650,342157,Inactive,282,,,50,24.05,2,4.9
469651,342158,Inactive,268,,,50,10.6,2,3
469652,70454,Inactive,234,,,50,-24.4,2,41.6
469653,342159,Inactive,261,,,50,3.15,2,7.1
469654,70913,Inactive,232,,,50,-26.75,2,31.9
469655,100821,Inactive,275,,,0.5,17,2,29
469659,342163,Inactive,247,,,50,-11.8,2,32
469660,342164,Inactive,258,,,50,0.2,2,25.8
469663,342167,Inactive,298,,,50,40.25,2,7.3
469664,342168,Inactive,283,,,50,25.25,2,3.9
469665,342169,Inactive,265,,,50,7.35,2,21.7
469667,9555622,Inactive,277,,,50,19.05,2,5.1
469668,342172,Inactive,247,,,50,-11.6,2,18.6
469669,342173,Inactive,260,,,50,2.5,2,34.8
469670,342174,Inactive,270,,,50,12.45,2,38.1
469671,342175,Active,354,,,50,96.3,2,2
469672,342176,Inactive,283,,,50,25.6,2,12.2
469673,342177,Inactive,221,,,50,-37.05,2,12.5
469674,342178,Inactive,251,,,50,-7.05,2,15.5
469675,342179,Inactive,282,,,50,24.7,2,12.8
469676,342180,Inactive,281,,,50,23.5,2,10.4
469677,342181,Inactive,277,,,50,19.3,2,14.8
469678,342182,Inactive,325,,,5,67,2,3
469679,342183,Inactive,258,,,50,0.95,2,3.7
469680,342184,Inactive,264,,,50,6.45,2,6.5
469682,342186,Inactive,273,,,50,15.05,2,3.9
469683,342187,Inactive,241,,,50,-17.1,2,8.6
469686,342190,Inactive,268,,,50,10.15,2,10.7
469687,342191,Inactive,271,,,50,13.85,2,13.1
469689,13119911,Inactive,275,,,50,17.35,2,16.5
469690,342194,Inactive,287,,,50,29.4,2,2
469691,342195,Inactive,258,,,50,0.4,2,19.6
469692,342196,Inactive,323,,,5,65,2,7
469693,342197,Inactive,275,,,50,17.15,2,13.1
469694,342198,Inactive,270,,,50,12.85,2,21.3
469695,342199,Active,356,,,5,98,2,0
469696,342200,Active,356,,,5,98,2,0
469697,342201,Active,357,,,5,99,2,0
469698,342202,Inactive,270,,,50,12.55,2,2.3
469699,342203,Active,356,,,50,98.2,2,0.8
469700,,Inactive,253,,,50,-5.4,2,0.8
469701,,Inactive,252,,,50,-6.9,2,60.8
469702,5994240,Inactive,251,,,50,-7.2,2,2
469703,9555624,Inactive,302,,,50,44.9,2,20.4
469704,342206,Active,357,,,50,99.45,2,0.1
469705,342207,Active,351,,,5,93,2,1
469706,342208,Inactive,260,,,50,2.75,2,5.5
469708,342209,Inactive,278,,,50,20.05,2,4.7
469709,342210,Inactive,282,,,50,24.5,2,7.2
469712,342213,Inactive,270,,,50,12.95,2,3.3
469714,342215,Inactive,274,,,50,16.1,2,11
469719,342220,Inactive,280,,,50,22.05,2,15.7
469720,342221,Inactive,272,,,50,14.25,2,18.7
469721,158299,Inactive,252,,,50,-6.8,2,12.4
469722,100210,Inactive,259,,,50,1.1,2,19
469723,100211,Inactive,258,,,50,0.4,2,12
469724,342222,Inactive,227,,,50,-31.9,2,3.8
469725,342223,Inactive,272,,,50,14.45,2,14.1
469726,342224,Inactive,273,,,50,15.85,2,3.7
469730,342228,Inactive,244,,,50,-14.95,2,24.1
469731,342229,Inactive,242,,,50,-16.3,2,12.6
469732,342230,Inactive,240,,,50,-18.7,2,22.6
469733,342231,Inactive,249,,,50,-9.75,2,36.9
469734,342232,Inactive,247,,,50,-11.6,2,2.6
469735,342233,Inactive,243,,,50,-15,2,11.4
469736,342234,Inactive,246,,,50,-12.5,2,12
469737,342235,Inactive,292,,,50,34.6,2,18.6
469738,342236,Inactive,270,,,50,12.1,2,0.4
469739,342237,Inactive,265,,,50,7.15,2,35.7
469741,342238,Inactive,300,,,50,42.15,2,55.1
469742,342239,Inactive,250,,,50,-8.25,2,1.1
469745,342242,Inactive,277,,,50,19.3,2,1.4
469751,342249,Inactive,263,,,50,5.75,2,11.7
469752,342250,Inactive,252,,,50,-6.15,2,21.1
469753,342251,Inactive,257,,,50,-1.25,2,15.7
469756,342255,Inactive,284,,,50,26.25,2,8.5
469757,100212,Inactive,260,,,50,2.2,2,18.6
469759,342257,Inactive,266,,,50,8.1,2,23.2
469766,54611170,Inactive,219,,,50,-39.9,2,40
469768,342266,Inactive,272,,,50,14.7,2,0.2
469771,342269,Inactive,214,,,50,-44.35,2,6.3
469774,342272,Inactive,242,,,50,-16.35,2,22.1
469775,342273,Inactive,239,,,50,-19.55,2,8.9
469776,6088761,Inactive,269,,,50,11.75,2,0.3
469777,6088762,Inactive,257,,,50,-1.6,2,6.8
469778,342276,Inactive,253,,,50,-5.75,2,9.5
469779,6088763,Inactive,240,,,50,-18.6,2,8.6
469780,342278,Inactive,287,,,50,29.75,2,12.1
469781,14795,Inactive,297,,,50,39.65,2,81.7
469782,82955,Inactive,232,,,50,-26.6,2,1.6
469783,,Inactive,248,,,50,-10.55,2,0.5
469784,342279,Inactive,296,,,50,38.8,2,51
469785,,Inactive,272,,,50,14.2,2,36
469786,62394,Inactive,287,,,50,29.8,2,51.4
469787,82894,Inactive,225,,,50,-33.85,2,18.9
469788,,Inactive,229,,,50,-29.6,2,4
469789,3083663,Inactive,262,,,50,4.25,2,0.9
469790,82990,Inactive,287,,,50,29.7,2,49.4
469791,,Inactive,243,,,50,-15.9,2,2
469792,342280,Inactive,286,,,50,28.4,2,67.4
469793,82841,Inactive,230,,,50,-28.5,2,11.4
469794,342281,Inactive,252,,,50,-6.25,2,5.9
469795,159768,Inactive,250,,,50,-8.9,2,28.6
469796,5388695,Inactive,254,,,50,-4.45,2,2.5
469797,342283,Inactive,243,,,50,-15.75,2,9.7
469798,342284,Inactive,260,,,50,2.6,2,3.4
469800,342286,Inactive,259,,,50,1.15,2,9.7
469801,342287,Inactive,251,,,50,-7.65,2,15.5
469802,342288,Inactive,246,,,50,-12.75,2,2.5
469803,342289,Inactive,241,,,50,-17.9,2,3.4
469804,342290,Inactive,276,,,50,18.55,2,12.5
469805,342291,Inactive,266,,,50,8.1,2,3.6
469806,342292,Active,354,,,0.5,96,2,1
469809,54607946,Inactive,316,,,5,58,2,21
469810,342296,Inactive,256,,,50,-2.75,2,17.7
469812,73028,Inactive,260,,,50,2.65,2,5.9
469813,5385057,Inactive,268,,,50,10.8,2,18
469814,342297,Inactive,263,,,50,5.6,2,1.8
469815,342298,Inactive,268,,,50,10.3,2,12.6
469816,341822,Active,356,,,5,98,2,1
469817,342299,Inactive,261,,,50,3.25,2,1.1
469818,342300,Inactive,264,,,50,6.5,2,1.8
469820,342302,Inactive,285,,,50,27.05,2,9.5
469821,342303,Inactive,307,,,50,49.85,2,8.9
469822,342304,Inactive,312,,,50,54.7,2,1.6
469823,342305,Inactive,322,,,50,64.3,2,9.6
469824,342306,Inactive,271,,,50,13.5,2,11.4
469825,342307,Active,355,,,50,97.95,2,0.3
469826,342308,Inactive,270,,,50,12.45,2,13.3
469828,342310,Inactive,255,,,50,-3.45,2,17.7
469829,342311,Active,346,,,50,88.95,2,1.1
469831,342313,Inactive,322,,,50,64.4,2,44.8
469833,342314,Inactive,257,,,50,-1.65,2,0.5
469834,342315,Inactive,256,,,50,-2.1,2,12.4
469836,342317,Inactive,276,,,50,18.8,2,27.2
469837,342318,Inactive,281,,,50,23.7,2,1.4
469838,3333089,Active,356,,,5,98,2,2
469839,4302358,Active,352,,,50,94.4,2,1.4
469840,342321,Inactive,257,,,50,-1.95,2,6.5
469842,342323,Inactive,257,,,50,-1.25,2,5.9
469843,342324,Active,355,,,5,97,2,0
469844,342325,Inactive,256,,,50,-2.4,2,2.6
469845,342326,Inactive,255,,,50,-3.85,2,14.9
469846,342327,Inactive,276,,,50,18.85,2,16.3
469847,6374026,Inactive,293,,,50,35.45,2,3.9
469848,342329,Inactive,262,,,50,4.85,2,5.1
469849,3000647,Inactive,278,,,50,20.8,2,18
469850,342331,Inactive,252,,,50,-6.15,2,20.5
469853,342334,Inactive,263,,,50,5.5,2,9.6
469855,342336,Inactive,288,,,50,30.3,2,0
469867,342343,Active,357,,,5,99,2,0
469868,5317598,Inactive,229,,,50,-29.45,2,26.7
469869,342345,Inactive,244,,,50,-14.45,2,21.7
469870,342346,Inactive,242,,,50,-16.15,2,15.3
469871,342347,Inactive,251,,,50,-7.95,2,24.7
469872,190594,Inactive,288,,,50,30.35,2,52.5
469874,100823,Inactive,244,,,50,-14,2,19.4
469876,342348,Inactive,259,,,50,1.65,2,4.1
469877,342349,Inactive,258,,,50,0.05,2,14.1
469878,342350,Inactive,253,,,50,-5.7,2,13.2
469883,342355,Inactive,272,,,50,14.3,2,5.2
469884,342356,Inactive,258,,,50,0.45,2,19.5
469885,50989856,Inactive,257,,,50,-1.5,2,2
469886,50988861,Inactive,291,,,50,33.35,2,41.9
469887,50989854,Inactive,254,,,50,-4.1,2,6.8
469888,50989853,Inactive,278,,,50,20.95,2,13.1
469889,50989852,Inactive,252,,,50,-6,2,18.2
469890,50989851,Inactive,254,,,50,-4.95,2,9.9
469891,342363,Inactive,238,,,50,-20.4,2,40
469892,9569440,Inactive,253,,,50,-5.8,2,27
469893,9569441,Inactive,250,,,50,-8.15,2,10.1
469894,342366,Inactive,242,,,50,-16.15,2,20.5
469895,342367,Inactive,261,,,50,3.1,2,6
469896,342368,Inactive,252,,,50,-6.15,2,2.7
469897,5385059,Active,353,,,50,95.85,2,2.5
469898,342371,Inactive,281,,,50,23.7,2,4.2
469899,342372,Active,328,,,50,70.9,2,10.2
469900,342373,Inactive,311,,,50,53.3,2,21.2
469901,100824,Inactive,257,,,50,-1.2,2,26.8
469902,342374,Inactive,278,,,5,20,2,8
469903,342375,Inactive,320,,,5,62,2,3
469906,342378,Inactive,291,,,50,33.35,2,39.5
469907,9555625,Inactive,241,,,50,-17.05,2,12.9
469908,9555626,Inactive,254,,,50,-4.4,2,13.6
469909,9555627,Inactive,271,,,50,13.6,2,24
469910,9555628,Inactive,292,,,50,34.8,2,6.8
469911,342383,Inactive,245,,,50,-13.05,2,13.3
469913,6380830,Inactive,249,,,50,-9.15,2,13.3
469920,342392,Inactive,233,,,50,-25.05,2,48.1
469922,5479907,Inactive,307,,,50,49.05,2,7.7
469926,342399,Inactive,254,,,50,-4.3,2,13
469927,342400,Inactive,242,,,50,-16.3,2,16.4
469928,1549677,Inactive,258,,,50,0.8,2,50
469939,342408,Inactive,265,,,50,7.5,2,2.6
469941,342409,Inactive,281,,,50,23,2,12.6
